Index,ID,Coordinates,Block,Census Tract,Neighborhood,County,Closest Topic,Publication Date
730,65ca375309a5af5fc9490349,"[-71.06939, 42.3561948]",1000,981700,Downtown,25,State Politics,Tue Jan 26 10:47:57 EST 2021
731,65ca375309a5af5fc949031b,"[-71.0990577, 42.3381442]",1003,10300,Fenway,25,Arts & Culture,Thu Jan 14 16:21:16 EST 2021
732,65ca375309a5af5fc949031d,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Mental Health,Fri Jan 15 10:52:38 EST 2021
733,65ca375309a5af5fc9490324,"[-71.0657256, 42.3550897]",1000,981700,Downtown,25,Politics/Elections,Mon Jan 18 15:51:17 EST 2021
734,65ca375309a5af5fc949033b,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Other,Fri Jan 22 09:55:39 EST 2021
735,65ca375309a5af5fc9490320,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,Local Politics,Fri Jan 15 16:10:33 EST 2021
736,65ca375309a5af5fc949031a,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,State Politics,Thu Jan 14 15:38:16 EST 2021
737,65ca375309a5af5fc949033e,"[-71.089389, 42.3403691]",1004,10404,Fenway,25,Politics/Elections,Fri Jan 22 11:28:58 EST 2021
738,65ca375309a5af5fc9490351,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Public Health,Tue Jan 26 21:21:05 EST 2021
739,65ca375309a5af5fc9490328,"[-71.0657256, 42.3550897]",1000,981700,Downtown,25,Equity & Justice,Mon Jan 18 19:29:47 EST 2021
740,65ca375309a5af5fc9490329,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Politics/Elections,Wed Jan 20 05:00:59 EST 2021
741,65ca375309a5af5fc9490322,"[-71.2643465, 42.0909458]",4002,410100,,21,Healthcare,Sun Jan 17 14:08:40 EST 2021
742,65ca375309a5af5fc949031c,"[-71.057993, 42.360406]",1037,30302,Downtown,25,Local Politics,Thu Jan 14 15:35:20 EST 2021
743,65ca375309a5af5fc9490348,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,Government,Tue Jan 26 10:04:38 EST 2021
744,65ca375309a5af5fc949031e,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,State Politics,Sat Jan 16 05:01:15 EST 2021
745,65ca375309a5af5fc949031f,"[-71.1053991, 42.3504997]",3005,10103,Fenway,25,Other,Fri Jan 15 15:11:26 EST 2021
746,65ca375309a5af5fc9490327,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Other,Tue Jan 19 15:09:14 EST 2021
747,65ca375309a5af5fc949033a,"[-71.068767, 42.36256789999999]",1008,20301,Beacon Hill,25,Public Health,Thu Jan 21 20:39:55 EST 2021
748,65ca375309a5af5fc949033d,"[-71.0630904, 42.365145]",1004,20305,West End,25,Immigration,Fri Jan 22 10:54:17 EST 2021
749,65ca375309a5af5fc9490342,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,State Politics,Fri Jan 22 16:21:10 EST 2021
750,65ca375309a5af5fc9490325,"[-71.0657256, 42.3550897]",1000,981700,Downtown,25,Equity & Justice,Mon Jan 18 18:00:49 EST 2021
751,65ca375309a5af5fc949034d,"[-71.0561981, 42.3587684]",1035,30302,Downtown,25,Other,Tue Jan 26 13:56:15 EST 2021
752,65ca375309a5af5fc9490332,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Other,Wed Jan 20 15:53:49 EST 2021
753,65ca375309a5af5fc9490352,"[-71.0475482, 42.3451493]",1001,60602,South Boston Waterfront,25,Politics/Elections,Tue Jan 26 20:49:37 EST 2021
754,65ca375309a5af5fc9490350,"[-71.0720285, 42.28960800000001]",5006,100500,Dorchester,25,Veterans Affairs,Tue Jan 26 21:14:39 EST 2021
755,65ca375309a5af5fc949034f,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Other,Tue Jan 26 20:30:23 EST 2021
756,65ca375309a5af5fc949032d,"[-71.0733625, 42.3352499]",1001,71101,Roxbury,25,Other,Tue Jan 19 16:15:33 EST 2021
757,65ca375309a5af5fc9490335,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Arts & Culture,Thu Jan 21 16:44:27 EST 2021
758,65ca375309a5af5fc9490336,"[-71.0201972, 42.3665992]",1044,981300,East Boston,25,Immigration,Thu Jan 21 14:01:20 EST 2021
759,65ca375309a5af5fc949034a,"[-71.118281, 42.3744368]",3001,353700,,17,Law Enforcement,Tue Jan 26 11:30:18 EST 2021
760,65ca375309a5af5fc949032a,"[-71.0854325, 42.3284483]",5000,81700,Roxbury,25,Local Politics,Tue Jan 19 14:54:34 EST 2021
761,65ca375309a5af5fc949033f,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Politics/Elections,Fri Jan 22 11:25:45 EST 2021
762,65ca375309a5af5fc9490346,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Labor/Workforce,Wed Jan 27 08:02:39 EST 2021
763,65ca375309a5af5fc9490347,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Local Politics,Tue Jan 26 00:06:22 EST 2021
764,65ca375309a5af5fc949034e,"[-71.0760081, 42.3486477]",3002,10600,Back Bay,25,Other,Tue Jan 26 14:39:46 EST 2021
765,65ca375309a5af5fc949032b,"[-71.0605212, 42.3641054]",2001,20304,West End,25,Homeland Security,Tue Jan 19 14:33:35 EST 2021
766,65ca375309a5af5fc9490340,"[-71.2643465, 42.0909458]",4002,410100,,21,Healthcare,Fri Jan 22 15:12:00 EST 2021
767,65ca375309a5af5fc9490341,"[-71.0561981, 42.3587684]",1035,30302,Downtown,25,Equity & Justice,Fri Jan 22 16:38:07 EST 2021
768,65ca375309a5af5fc949032e,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Other,Thu Jan 21 09:05:41 EST 2021
769,65ca375309a5af5fc9490330,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Other,Thu Jan 21 21:38:54 EST 2021
770,65ca375309a5af5fc949033c,"[-71.0807731, 42.3328264]",1009,80401,Roxbury,25,Housing/Homelessness,Fri Jan 22 08:00:35 EST 2021
771,65ca375309a5af5fc949034c,"[-71.3108056, 42.4303119]",4008,360300,,17,Other,Tue Jan 26 12:20:26 EST 2021
772,65ca375309a5af5fc9490326,"[-71.09069869999999, 42.3319121]",2001,80601,Roxbury,25,Civil Rights,Mon Jan 18 19:20:50 EST 2021
773,65ca375309a5af5fc949032f,"[-71.068767, 42.36256789999999]",1008,20301,Beacon Hill,25,Aging/Seniors,Tue Jan 19 20:11:41 EST 2021
774,65ca375309a5af5fc9490338,"[-71.2643465, 42.0909458]",4002,410100,,21,Other,Thu Jan 21 14:27:55 EST 2021
775,65ca375309a5af5fc9490343,"[-71.06694, 42.3516729]",2002,70201,Downtown,25,Local Politics,Mon Jan 25 10:27:06 EST 2021
776,65ca375309a5af5fc9490345,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Housing/Homelessness,Mon Jan 25 20:42:28 EST 2021
777,65ca375309a5af5fc949034b,"[-71.0660247, 42.315997]",3005,91200,Dorchester,25,Public Health,Tue Jan 26 12:28:23 EST 2021
778,65ca375309a5af5fc949032c,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Local Politics,Tue Jan 19 16:19:58 EST 2021
779,65ca375309a5af5fc9490344,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,Homeland Security,Mon Jan 25 14:54:11 EST 2021
780,65ca375309a5af5fc9490333,"[-71.0657256, 42.3550897]",1000,981700,Downtown,25,Civil Rights,Wed Jan 20 22:06:37 EST 2021
781,65ca375309a5af5fc9490323,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,Equity & Justice,Mon Jan 18 15:26:50 EST 2021
782,65ca375309a5af5fc9490334,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Homeland Security,Thu Jan 21 09:42:25 EST 2021
783,65ca375309a5af5fc9490337,"[-71.0765558, 42.350008]",1011,10702,Back Bay,25,Politics/Elections,Thu Jan 21 15:48:54 EST 2021
784,65ca375309a5af5fc9490339,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Public Health,Thu Jan 21 20:20:27 EST 2021
785,65cb21b809a5af5fc9490356,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Obituaries,Mon Feb 12 20:13:42 EST 2024
786,65cb21b809a5af5fc9490357,"[-71.06694, 42.3516729]",2002,70201,Downtown,25,Taxes,Mon Feb 12 18:39:54 EST 2024
787,65cb21b809a5af5fc9490358,"[-71.110016, 42.337067]",5004,81001,Longwood,25,Healthcare,Mon Feb 12 13:50:54 EST 2024
788,65cb21b809a5af5fc9490354,"[-71.057993, 42.360406]",1037,30302,Downtown,25,Local Politics,Tue Feb 13 00:03:41 EST 2024
789,65cb21b809a5af5fc9490355,"[-71.0895292, 42.3465952]",2000,10405,Fenway,25,Other,Mon Feb 12 20:55:09 EST 2024
790,65cc734009a5af5fc949035b,"[-71.118281, 42.3744368]",3001,353700,,17,Government,Tue Feb 13 22:09:59 EST 2024
792,65cc734009a5af5fc949035d,"[-71.0834538, 42.3286377]",5000,81700,Roxbury,25,Housing/Homelessness,Tue Feb 13 21:21:11 EST 2024
793,65cc734009a5af5fc949035e,"[-71.06694, 42.3516729]",2002,70201,Downtown,25,Accessiblity/Disablity,Tue Feb 13 10:00:00 EST 2024
794,65cdc4ab09a5af5fc9490360,"[-71.09355839999999, 42.359143]",2003,353102,,17,Local Politics,Thu Feb 15 02:44:19 EST 2024
795,65cdc4ab09a5af5fc9490361,"[-71.2091646, 42.3500683]",2005,373400,,17,Higher Education,Wed Feb 14 19:27:43 EST 2024
796,65cdc4ab09a5af5fc9490362,"[-71.15099, 42.3742722]",4000,370301,,17,Religion,Wed Feb 14 18:55:57 EST 2024
797,65cdc4ab09a5af5fc9490363,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,Healthcare,Wed Feb 14 18:54:09 EST 2024
798,65cf163309a5af5fc9490365,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Poverty & hunger,Thu Feb 15 21:41:46 EST 2024
799,65cf163309a5af5fc9490366,"[-71.06694, 42.3516729]",2002,70201,Downtown,25,Local Politics,Thu Feb 15 15:54:00 EST 2024
800,65cf163309a5af5fc9490367,"[-71.06694, 42.3516729]",2002,70201,Downtown,25,Infrastructure,Thu Feb 15 14:32:35 EST 2024
801,65d067bf09a5af5fc9490369,"[-71.06221950000001, 42.3558232]",1008,70102,Downtown,25,Arts & Culture,Fri Feb 16 22:29:48 EST 2024
802,65d067bf09a5af5fc949036a,"[-71.11175500000002, 42.3211591]",5000,120400,Jamaica Plain,25,Addiction/Substance Use,Fri Feb 16 21:51:33 EST 2024
803,65d067bf09a5af5fc949036b,"[-71.086029, 42.344981]",1007,10500,Back Bay,25,Equity & Justice,Fri Feb 16 20:57:09 EST 2024
804,65d067bf09a5af5fc949036c,"[-71.08656359999999, 42.3411646]",1001,10405,Fenway,25,Other,Fri Feb 16 20:10:55 EST 2024
805,65d067bf09a5af5fc949036d,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Taxes,Fri Feb 16 20:05:56 EST 2024
807,65d067bf09a5af5fc9490370,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Sports,Fri Feb 16 15:39:24 EST 2024
808,65d1b91509a5af5fc9490372,"[-71.06694, 42.3516729]",2002,70201,Downtown,25,Local Politics,Sat Feb 17 13:47:33 EST 2024
809,65d5adad09a5af5fc9490375,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Healthcare,Tue Feb 20 22:08:11 EST 2024
810,65d6ff3509a5af5fc9490379,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Housing/Homelessness,Wed Feb 21 20:58:59 EST 2024
811,65d6ff3509a5af5fc9490378,"[-71.056709, 42.3627003]",1017,30302,Downtown,25,Other,Wed Feb 21 23:00:34 EST 2024
812,65d6ff3509a5af5fc949037a,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Crime,Wed Feb 21 16:29:56 EST 2024
813,65d6ff3509a5af5fc9490377,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,Equity & Justice,Wed Feb 21 23:12:33 EST 2024
814,65d6ff3509a5af5fc949037b,"[-71.0655398, 42.3611203]",1000,20200,Beacon Hill,25,Housing/Homelessness,Wed Feb 21 15:02:56 EST 2024
815,65d850ae09a5af5fc949037f,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,State Politics,Thu Feb 22 18:57:31 EST 2024
816,65d850ae09a5af5fc949037e,"[-71.057993, 42.360406]",1037,30302,Downtown,25,Local Politics,Thu Feb 22 22:12:57 EST 2024
817,65d850ae09a5af5fc9490380,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Housing/Homelessness,Thu Feb 22 16:40:26 EST 2024
818,65d9a22809a5af5fc9490383,"[-71.08254889999999, 42.3187323]",2004,81700,Roxbury,25,Politics/Elections,Fri Feb 23 21:12:25 EST 2024
819,65d9a22809a5af5fc9490382,"[-71.0419953, 42.3141992]",2011,90901,South Boston,25,Politics/Elections,Fri Feb 23 21:22:00 EST 2024
820,65d9a22809a5af5fc9490385,"[-71.1221412, 42.3655147]",2014,806,Allston,25,Politics/Elections,Fri Feb 23 19:12:01 EST 2024
821,65d9a22809a5af5fc9490384,"[-71.2018654, 42.1886022]",1031,413401,,21,Healthcare,Fri Feb 23 19:39:04 EST 2024
822,65dd96b309a5af5fc9490387,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,Healthcare,Mon Feb 26 23:02:48 EST 2024
823,65dd96b309a5af5fc9490389,"[-71.08174269999999, 42.3470567]",2006,10600,Back Bay,25,Healthcare,Mon Feb 26 20:06:17 EST 2024
824,65dd96b309a5af5fc9490388,"[-71.0836816, 42.3492909]",1003,10701,Back Bay,25,Arts & Culture,Mon Feb 26 21:29:28 EST 2024
825,65dee83809a5af5fc949038e,"[-71.05935029999999, 42.3602242]",1037,30302,Downtown,25,Equity & Justice,Wed Feb 28 00:14:16 EST 2024
826,65dee83809a5af5fc9490390,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,Housing/Homelessness,Tue Feb 27 11:22:14 EST 2024
827,65dee83809a5af5fc949038f,"[-71.0643822, 42.3549641]",1000,981700,Downtown,25,Equity & Justice,Tue Feb 27 22:00:08 EST 2024
828,65dee83809a5af5fc949038d,"[-71.0834538, 42.3286377]",5000,81700,Roxbury,25,Local Politics,Wed Feb 28 02:46:31 EST 2024
829,65dee83809a5af5fc9490392,"[-71.1372931, 42.2816681]",1008,110501,Roslindale,25,Obituaries,Tue Feb 27 10:00:00 EST 2024
830,65dee83809a5af5fc9490391,"[-71.0485696, 42.3211879]",1001,90901,South Boston,25,Other,Tue Feb 27 11:00:00 EST 2024
831,65e039b109a5af5fc9490394,"[-71.0856818, 42.3428314]",4000,10404,Fenway,25,Native Americans,Thu Feb 29 02:13:19 EST 2024
832,65e039b109a5af5fc9490395,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Civil Rights,Wed Feb 28 22:06:24 EST 2024
833,65e039b109a5af5fc9490396,"[-71.0611924, 42.3591924]",1038,30302,Downtown,25,State Politics,Wed Feb 28 18:42:34 EST 2024
834,65e039b109a5af5fc9490397,"[-71.12544540000002, 42.2829073]",2000,110403,Roslindale,25,Other,Wed Feb 28 15:51:45 EST 2024
835,65e039b109a5af5fc9490398,"[-71.148182, 42.357122]",2032,102,Allston,25,Philanthropy/Nonprofits,Wed Feb 28 15:13:23 EST 2024
836,65e039b109a5af5fc9490399,"[-71.06447349999999, 42.3755627]",2001,40401,Charlestown,25,Higher Education,Wed Feb 28 10:00:00 EST 2024
837,65e18b3509a5af5fc949039b,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Politics/Elections,Thu Feb 29 23:00:54 EST 2024
838,65e18b3509a5af5fc949039c,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Other,Thu Feb 29 22:15:12 EST 2024
839,65e18b3509a5af5fc949039d,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Other,Thu Feb 29 16:44:08 EST 2024
840,65e18b3509a5af5fc949039e,"[-71.0923139, 42.346832]",1001,981800,Fenway,25,Veterans Affairs,Thu Feb 29 10:00:00 EST 2024
841,65e2dca809a5af5fc94903a1,"[-71.0834538, 42.3286377]",5000,81700,Roxbury,25,Other,Fri Mar 01 19:56:02 EST 2024
842,65e2dca809a5af5fc94903a2,"[-71.0934069, 42.2761307]",2008,101102,Mattapan,25,Gentrification,Fri Mar 01 19:41:32 EST 2024
843,65e42e1509a5af5fc94903a4,"[-71.08392239999999, 42.3465151]",2006,10600,Back Bay,25,Politics/Elections,Sun Mar 03 04:33:15 EST 2024
844,65e6d13209a5af5fc94903a6,"[-71.0524995, 42.3381247]",1006,60700,South Boston,25,GBH,Mon Mar 04 22:56:51 EST 2024
845,65e6d13209a5af5fc94903a7,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,Politics/Elections,Mon Mar 04 18:56:54 EST 2024
846,65e6d13209a5af5fc94903a8,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Homeland Security,Mon Mar 04 17:48:51 EST 2024
847,65e822ac09a5af5fc94903ab,"[-71.0491475, 42.3592478]",1001,30301,Downtown,25,Other,Tue Mar 05 22:24:46 EST 2024
848,65e822ac09a5af5fc94903ac,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Law Enforcement,Tue Mar 05 21:26:08 EST 2024
849,65e822ac09a5af5fc94903aa,"[-71.1255855, 42.2556619]",1008,140107,Hyde Park,25,Politics/Elections,Wed Mar 06 04:16:07 EST 2024
850,65e822ac09a5af5fc94903ad,"[-71.0854325, 42.3284483]",5000,81700,Roxbury,25,Civil Rights,Tue Mar 05 19:16:10 EST 2024
851,65e9743b09a5af5fc94903b0,"[-71.0614171, 42.3592095]",1038,30302,Downtown,25,Local Politics,Thu Mar 07 00:13:13 EST 2024
852,65e9743b09a5af5fc94903b1,"[-71.0609101, 42.3571562]",1005,70102,Downtown,25,Politics/Elections,Wed Mar 06 21:44:20 EST 2024
853,65e9743b09a5af5fc94903b2,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Politics/Elections,Wed Mar 06 17:47:04 EST 2024
854,65e9743b09a5af5fc94903b3,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,Veterans Affairs,Wed Mar 06 11:01:00 EST 2024
855,65e9743b09a5af5fc94903b5,"[-71.0979556, 42.3620057]",1013,353101,,17,Housing/Homelessness,Wed Mar 06 10:00:00 EST 2024
856,65eac5a809a5af5fc94903b7,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,Housing/Homelessness,Thu Mar 07 22:33:49 EST 2024
857,65eac5a809a5af5fc94903ba,"[-71.06694, 42.3516729]",2002,70201,Downtown,25,Local Politics,Thu Mar 07 10:00:00 EST 2024
858,65eac5a809a5af5fc94903b9,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Equity & Justice,Thu Mar 07 22:10:44 EST 2024
859,65ec172609a5af5fc94903bc,"[-71.068767, 42.36256789999999]",1008,20301,Beacon Hill,25,Healthcare,Fri Mar 08 21:45:46 EST 2024
860,65f00bb209a5af5fc94903be,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Local Politics,Mon Mar 11 21:03:55 EST 2024
861,65f00bb209a5af5fc94903bf,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,Healthcare,Mon Mar 11 20:56:24 EST 2024
862,65f00bb209a5af5fc94903c0,"[-71.056741, 42.351101]",1015,70104,South Boston,25,Terrorism,Mon Mar 11 15:37:59 EST 2024
863,65f00bb209a5af5fc94903c1,"[-71.0475482, 42.3451493]",1001,60602,South Boston Waterfront,25,Labor/Workforce,Mon Mar 11 14:47:33 EST 2024
864,65f15d3509a5af5fc94903c4,"[-71.06236, 42.359336]",1040,30302,Downtown,25,Accessiblity/Disablity,Tue Mar 12 21:39:25 EST 2024
865,65f15d3509a5af5fc94903c7,"[-71.06939, 42.3561948]",1000,981700,Downtown,25,Labor/Workforce,Tue Mar 12 19:52:32 EST 2024
866,65f15d3509a5af5fc94903c6,"[-71.0601779, 42.3597362]",1038,30302,Downtown,25,Other,Tue Mar 12 20:29:55 EST 2024
867,65f15d3509a5af5fc94903c8,"[-71.0533518, 42.3564979]",2015,70104,South Boston,25,Population & Demographics,Tue Mar 12 18:55:43 EST 2024
868,65f15d3509a5af5fc94903c3,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Families,Tue Mar 12 21:43:52 EST 2024
869,65f2aea809a5af5fc94903cb,"[-71.04011950000002, 42.3771315]",1000,50300,East Boston,25,Poverty & hunger,Wed Mar 13 15:27:48 EST 2024
870,65f2aea809a5af5fc94903ca,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Families,Wed Mar 13 20:44:11 EST 2024
871,65f4001709a5af5fc94903ce,"[-71.05754, 42.3569827]",1047,30302,Downtown,25,Childcare,Thu Mar 14 21:01:06 EST 2024
872,65f551b109a5af5fc94903d0,"[-71.1059676, 42.3298994]",1001,81102,Mission Hill,25,Aging/Seniors,Fri Mar 15 21:38:14 EST 2024
873,65f551b109a5af5fc94903d1,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Housing/Homelessness,Fri Mar 15 20:18:57 EST 2024
874,65f551b109a5af5fc94903d2,"[-71.0702513, 42.349585]",3004,70302,Downtown,25,Arts & Culture,Fri Mar 15 20:00:05 EST 2024
875,65f551b109a5af5fc94903d3,"[-71.06939, 42.3561948]",1000,981700,Downtown,25,Politics/Elections,Fri Mar 15 19:46:27 EST 2024
876,65f551b109a5af5fc94903d4,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Higher Education,Fri Mar 15 18:41:57 EST 2024
877,65f551b109a5af5fc94903d5,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Other,Fri Mar 15 18:20:02 EST 2024
878,65f551b109a5af5fc94903d6,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Politics/Elections,Fri Mar 15 17:58:06 EST 2024
879,65f551b109a5af5fc94903d7,"[-71.10245259999999, 42.3354472]",5008,81001,Longwood,25,Public Health,Fri Mar 15 17:12:25 EST 2024
880,65f9463809a5af5fc94903d9,"[-71.1604919, 42.3489143]",1000,302,Brighton,25,Housing/Homelessness,Mon Mar 18 19:34:31 EST 2024
881,65f9463809a5af5fc94903da,"[-71.1265469, 42.28319159999999]",2000,110403,Roslindale,25,Philanthropy/Nonprofits,Mon Mar 18 17:16:31 EST 2024
882,65f9463809a5af5fc94903db,"[-71.0700921, 42.3540639]",1002,981700,Downtown,25,Weather,Mon Mar 18 17:06:51 EST 2024
883,65f9463809a5af5fc94903dc,"[-71.0990577, 42.3381442]",1003,10300,Fenway,25,Arts & Culture,Mon Mar 18 16:45:33 EST 2024
884,65f9463809a5af5fc94903dd,"[-71.1344539, 42.2904259]",1004,110607,Roslindale,25,Mental Health,Mon Mar 18 10:37:55 EST 2024
885,65f9463809a5af5fc94903de,"[-71.09355839999999, 42.359143]",2003,353102,,17,Other,Mon Mar 18 09:00:00 EST 2024
886,65fa97af09a5af5fc94903e2,"[-71.062146, 42.366198]",1004,20305,West End,25,Sports,Tue Mar 19 17:54:13 EST 2024
887,65fa97af09a5af5fc94903e0,"[-71.0602747, 42.3609954]",1010,30302,Downtown,25,Labor/Workforce,Tue Mar 19 21:35:22 EST 2024
888,65fa97af09a5af5fc94903e1,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Other,Tue Mar 19 19:51:13 EST 2024
889,65fbe93209a5af5fc94903e5,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,Veterans Affairs,Wed Mar 20 22:10:50 EST 2024
890,65fbe93209a5af5fc94903e6,"[-71.07993689999999, 42.2920977]",7001,100100,Dorchester,25,Mental Health,Wed Mar 20 18:22:46 EST 2024
891,65fd3ab709a5af5fc94903ed,"[-71.068767, 42.36256789999999]",1008,20301,Beacon Hill,25,Other,Thu Mar 21 14:00:00 EST 2024
892,65fd3ab709a5af5fc94903ec,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Other,Thu Mar 21 14:47:12 EST 2024
893,65fd3ab709a5af5fc94903eb,"[-71.0419953, 42.3141992]",2011,90901,South Boston,25,Equity & Justice,Thu Mar 21 15:04:31 EST 2024
894,65fd3ab709a5af5fc94903e8,"[-71.1053991, 42.3504997]",3005,10103,Fenway,25,Other,Thu Mar 21 22:19:22 EST 2024
895,65fd3ab709a5af5fc94903ea,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Obituaries,Thu Mar 21 16:08:41 EST 2024
896,65fd3ab709a5af5fc94903e9,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Poverty & hunger,Thu Mar 21 16:46:05 EST 2024
897,65fd3ab709a5af5fc94903ef,"[-71.0571751, 42.3618916]",1004,30302,Downtown,25,Poverty & hunger,Thu Mar 21 09:00:00 EST 2024
898,65fd3ab709a5af5fc94903ee,"[-71.12090239999999, 42.3729889]",1025,354100,,17,Terrorism,Thu Mar 21 09:00:00 EST 2024
899,65fe8c3f09a5af5fc9490402,"[-71.05820899999999, 42.35611189999999]",3001,70104,South Boston,25,State Politics,Fri Mar 22 17:33:53 EST 2024
900,65fe8c3f09a5af5fc94903fd,"[-71.3824374, 42.4072107]",4009,365100,,17,Politics/Elections,Fri Mar 22 21:15:20 EST 2024
901,65fe8c3f09a5af5fc94903ff,"[-71.07449540000002, 42.3112092]",1004,90300,Dorchester,25,Poverty & hunger,Fri Mar 22 19:54:53 EST 2024
902,65fe8c3f09a5af5fc9490400,"[-71.0475482, 42.3451493]",1001,60602,South Boston Waterfront,25,Education,Fri Mar 22 19:11:13 EST 2024
903,65fe8c3f09a5af5fc9490403,"[-71.0475482, 42.3451493]",1001,60602,South Boston Waterfront,25,Other,Fri Mar 22 16:15:03 EST 2024
904,65fe8c3f09a5af5fc9490401,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Politics/Elections,Fri Mar 22 18:58:11 EST 2024
905,65fe8c3f09a5af5fc94903fe,"[-71.0528122, 42.3529138]",1003,70104,South Boston,25,GBH,Fri Mar 22 20:35:13 EST 2024
906,65fe8c3f09a5af5fc94903fc,"[-71.09590899999999, 42.30974459999999]",1002,980300,Roxbury,25,Local Politics,Fri Mar 22 22:25:32 EST 2024
907,65fe8c3f09a5af5fc9490404,"[-71.0201972, 42.3665992]",1044,981300,East Boston,25,Housing/Homelessness,Fri Mar 22 13:29:50 EST 2024
908,660280b409a5af5fc9490411,"[-71.166296, 42.277767]",4003,130402,West Roxbury,25,Education,Mon Mar 25 21:32:37 EST 2024
909,660280b409a5af5fc9490414,"[-71.09091049999999, 42.3218797]",3000,81700,Roxbury,25,Housing/Homelessness,Mon Mar 25 19:52:37 EST 2024
910,660280b409a5af5fc9490410,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Higher Education,Mon Mar 25 23:07:29 EST 2024
911,660280b409a5af5fc9490412,"[-71.0643359, 42.345831]",1009,70402,South End,25,Mental Health,Mon Mar 25 20:08:15 EST 2024
912,660280b409a5af5fc9490415,"[-71.0279309, 42.4006515]",1002,160601,,25,Housing/Homelessness,Mon Mar 25 17:45:22 EST 2024
913,6603d22b09a5af5fc949041e,"[-71.0794717, 42.3495236]",1009,10702,Back Bay,25,Obituaries,Tue Mar 26 21:43:29 EST 2024
914,6603d22b09a5af5fc9490421,"[-71.0412802, 42.3936888]",2018,160400,,25,Local Politics,Tue Mar 26 13:00:00 EST 2024
915,6603d22b09a5af5fc949041f,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Equity & Justice,Tue Mar 26 21:42:00 EST 2024
